,word1,word2,Score,Ratio,word1_phonetix,word2_phonetix
2443,copd,seid,3.0,25,CAPD,SAD
2444,copd,spa,3.0,29,CAPD,SP
2445,copd,std,3.0,29,CAPD,STD
2446,copd,womb,3.0,25,CAPD,WANB
2447,copd,yoga,3.0,25,CAPD,YAG
2448,copd,ccf,3.0,29,CAPD,CF
2449,copd,cml,3.0,29,CAPD,CNL
2450,copd,cte,3.0,29,CAPD,CT
2451,copd,g6pd,2.0,50,CAPD,GPD
2452,copd,mcad,3.0,50,CAPD,MCAD
2453,copd,ocp,3.0,57,CAPD,OCP
2454,copd,oi,3.0,33,CAPD,
2455,copd,orf,3.0,29,CAPD,ORF
2456,copd,otc,3.0,29,CAPD,OTC
2457,copd,pad,3.0,57,CAPD,PAD
2458,copd,pcp,3.0,57,CAPD,PCP
2459,copd,pda,3.0,57,CAPD,PD
2460,copd,pdcd,3.0,50,CAPD,PDCD
2461,copd,pep,3.0,29,CAPD,PAP
2462,copd,poag,3.0,25,CAPD,PAG
2463,copd,tof,3.0,29,CAPD,TAF
2464,copd,ttp,3.0,29,CAPD,TP
2465,cornea,apnea,3.0,55,CARN,APN
2466,cornea,bone,3.0,60,CARN,BAN
2467,cornea,chordee,3.0,62,CARN,CADY
2468,cornea,chorea,2.0,83,CARN,CAR
2469,cornea,coma,3.0,60,CARN,CAN
2470,cornea,corneal,1.0,92,CARN,CARNAL
2471,cornea,corns,2.0,73,CARN,CARN
2472,cornea,hernia,3.0,50,CARN,HARN
2473,cornea,morphea,3.0,62,CARN,MARF
2474,cornea,poroma,3.0,50,CARN,PARAN
2475,corneal,chorea,3.0,77,CARNAL,CAR
2476,corneal,cornea,1.0,92,CARNAL,CARN
2477,corneal,corns,3.0,67,CARNAL,CARN
2478,corns,ards,3.0,44,CARN,AD
2479,corns,boils,3.0,40,CARN,BAL
2480,corns,bone,3.0,44,CARN,BAN
2481,corns,burns,2.0,60,CARN,BARN
2482,corns,cells,3.0,40,CARN,CAL
2483,corns,chorea,3.0,55,CARN,CAR
2484,corns,coats,2.0,60,CARN,CAT
2485,corns,coli,3.0,44,CARN,CAL
2486,corns,colic,3.0,40,CARN,CALAC
2487,corns,colon,3.0,60,CARN,CALAN
2488,corns,coma,3.0,44,CARN,CAN
2489,corns,copd,3.0,44,CARN,CAPD
2490,corns,cornea,2.0,73,CARN,CARN
2491,corns,corneal,3.0,67,CARN,CARNAL
2492,corns,cough,3.0,40,CARN,CAGH
2493,corns,cpr,3.0,50,CARN,CPR
2494,corns,crao,3.0,44,CARN,CR
2495,corns,crohn,3.0,60,CARN,CRAN
2496,corns,crp,3.0,50,CARN,CRP
2497,corns,cuts,3.0,44,CARN,CAT
2498,corns,cysts,3.0,40,CARN,CAST
2499,corns,joint,3.0,40,CARN,JAD
2500,corns,mers,3.0,44,CARN,MAR
2501,corns,moles,3.0,40,CARN,MAL
2502,corns,nodes,3.0,40,CARN,NAD
2503,corns,ocps,3.0,44,CARN,OCP
2504,corns,sars,3.0,44,CARN,SAR
2505,corns,scars,3.0,60,CARN,SCAR
2506,corns,veins,3.0,40,CARN,VAN
2507,corns,virus,3.0,40,CARN,VAR
2508,corns,warts,3.0,40,CARN,WAD
2509,corns,wfns,3.0,44,CARN,WFN
2510,corns,wounds,3.0,55,CARN,WAD
2511,corns,lens,3.0,44,CARN,LAN
2512,corns,orf,3.0,50,CARN,ORF
2513,coronary,urinary,3.0,67,CARANARY,URANARY
2514,cough,cabg,3.0,44,CAGH,CABG
2515,cough,cauda,3.0,40,CAGH,CAD
2516,cough,coats,3.0,40,CAGH,CAT
2517,cough,coli,3.0,44,CAGH,CAL
2518,cough,colic,3.0,40,CAGH,CALAC
2519,cough,colon,3.0,40,CAGH,CALAN
2520,cough,coma,3.0,44,CAGH,CAN
2521,cough,copd,3.0,44,CAGH,CAPD
2522,cough,corns,3.0,40,CAGH,CARN
2523,cough,croup,3.0,60,CAGH,CRAP
2524,cough,cuff,3.0,44,CAGH,CAF
2525,cough,cuts,3.0,44,CAGH,CAT
2526,cough,douche,3.0,55,CAGH,DAC
2527,cough,drug,3.0,44,CAGH,DRAG
2528,cough,drugs,3.0,40,CAGH,DRAG
2529,cough,gout,3.0,44,CAGH,GAT
2530,cough,leigh,3.0,40,CAGH,LAGH
2531,cough,mouth,2.0,60,CAGH,MATH
2532,cough,tooth,3.0,40,CAGH,TATH
2533,cough,yoga,3.0,44,CAGH,YAG
2534,cough,poag,3.0,44,CAGH,PAG
2535,cpeo,acne,3.0,50,CP,ACN
2536,cpeo,apnea,3.0,44,CP,APN
2537,cpeo,brao,3.0,25,CP,BR
2538,cpeo,cabg,3.0,25,CP,CABG
2539,cpeo,cell,3.0,50,CP,CAL
2540,cpeo,chd,3.0,29,CP,CHD
2541,cpeo,cheek,3.0,44,CP,CAC
2542,cpeo,chest,3.0,44,CP,CAST
2543,cpeo,cleft,3.0,44,CP,CLAFT
2544,cpeo,cll,3.0,29,CP,CL
2545,cpeo,clot,3.0,50,CP,CLAT
2546,cpeo,coli,3.0,50,CP,CAL
2547,cpeo,colon,3.0,44,CP,CALAN
2548,cpeo,coma,3.0,50,CP,CAN
2549,cpeo,comedo,3.0,60,CP,CANAD
2550,cpeo,copd,3.0,50,CP,CAPD
2551,cpeo,cpr,2.0,57,CP,CPR
2552,cpeo,crao,2.0,50,CP,CR
2553,cpeo,crp,3.0,57,CP,CRP
2554,cpeo,ctx,3.0,29,CP,CTX
2555,cpeo,cuff,3.0,25,CP,CAF
2556,cpeo,cuts,3.0,25,CP,CAT
2557,cpeo,cyst,3.0,25,CP,CAST
2558,cpeo,dhea,3.0,25,CP,D
2559,cpeo,diet,3.0,25,CP,DAT
2560,cpeo,eye,3.0,29,CP,E
2561,cpeo,eyes,3.0,25,CP,E
2562,cpeo,feet,3.0,25,CP,FAT
2563,cpeo,heel,3.0,25,CP,HAL
2564,cpeo,ipmn,3.0,25,CP,IPN
2565,cpeo,knee,3.0,25,CP,NY
2566,cpeo,ldpe,3.0,50,CP,LDP
2567,cpeo,leep,3.0,25,CP,LAP
2568,cpeo,npd,3.0,29,CP,NPD
2569,cpeo,ocps,3.0,50,CP,OCP
2570,cpeo,pap,3.0,29,CP,PAP
2571,cpeo,pml,3.0,29,CP,PNL
2572,cpeo,prk,3.0,29,CP,PRC
2573,cpeo,rape,3.0,50,CP,RAP
2574,cpeo,scle,3.0,50,CP,SCL
2575,cpeo,sex,3.0,29,CP,SAC
2576,cpeo,spa,3.0,29,CP,SP
2577,cpeo,ccf,3.0,29,CP,CF
2578,cpeo,cml,3.0,29,CP,CNL
2579,cpeo,cte,2.0,57,CP,CT
2580,cpeo,fuo,3.0,29,CP,F
2581,cpeo,hpiv,3.0,25,CP,HPAV
2582,cpeo,ocp,3.0,57,CP,OCP
2583,cpeo,pad,3.0,29,CP,PAD
2584,cpeo,pam,3.0,29,CP,PAN
2585,cpeo,pcf,3.0,29,CP,PCF
2586,cpeo,pcp,3.0,57,CP,PCP
2587,cpeo,pct,3.0,29,CP,PCT
2588,cpeo,pda,3.0,29,CP,PD
2589,cpeo,pep,2.0,57,CP,PAP
2590,cpeo,tem,3.0,29,CP,TAN
2591,cpeo,vte,3.0,29,CP,VT
2592,cpr,abs,3.0,0,CPR,AB
2593,cpr,acne,3.0,29,CPR,ACN
2594,cpr,bmi,3.0,0,CPR,BN
2595,cpr,cabg,3.0,29,CPR,CABG
2596,cpr,cell,3.0,29,CPR,CAL
2597,cpr,chd,2.0,33,CPR,CHD
2598,cpr,cll,2.0,33,CPR,CL
2599,cpr,clot,3.0,29,CPR,CLAT
2600,cpr,coli,3.0,29,CPR,CAL
2601,cpr,coma,3.0,29,CPR,CAN
2602,cpr,copd,2.0,57,CPR,CAPD
2603,cpr,corns,3.0,50,CPR,CARN
2604,cpr,cpeo,2.0,57,CPR,CP
2605,cpr,crao,3.0,57,CPR,CR
2606,cpr,crp,2.0,67,CPR,CRP
2607,cpr,ctx,2.0,33,CPR,CTX
2608,cpr,cuff,3.0,29,CPR,CAF
2609,cpr,cuts,3.0,29,CPR,CAT
2610,cpr,cyst,3.0,29,CPR,CAST
2611,cpr,eye,3.0,0,CPR,E
2612,cpr,fit,3.0,0,CPR,FAT
2613,cpr,flu,3.0,0,CPR,FL
2614,cpr,gerd,3.0,29,CPR,GAD
2615,cpr,gym,3.0,0,CPR,GAN
2616,cpr,hair,3.0,29,CPR,HAR
2617,cpr,hcg,3.0,33,CPR,HCG
2618,cpr,hip,3.0,33,CPR,HAP
2619,cpr,hiv,3.0,0,CPR,HAV
2620,cpr,hus,3.0,0,CPR,H
2621,cpr,ipmn,3.0,29,CPR,IPN
2622,cpr,jaw,3.0,0,CPR,J
2623,cpr,lcmv,3.0,29,CPR,LCNV
2624,cpr,ldpe,3.0,29,CPR,LDP
2625,cpr,lip,3.0,33,CPR,LAP
2626,cpr,mers,3.0,29,CPR,MAR
2627,cpr,mg,3.0,0,CPR,MG
2628,cpr,npd,2.0,33,CPR,NPD
2629,cpr,oab,3.0,0,CPR,OAB
2630,cpr,ocd,3.0,33,CPR,OCD
2631,cpr,ocps,2.0,57,CPR,OCP
2632,cpr,osa,3.0,0,CPR,OS
2633,cpr,pap,3.0,33,CPR,PAP
2634,cpr,pml,3.0,33,CPR,PNL
2635,cpr,prk,2.0,67,CPR,PRC
2636,cpr,rape,3.0,29,CPR,RAP
2637,cpr,rdw,3.0,33,CPR,RDW
2638,cpr,sars,3.0,29,CPR,SAR
2639,cpr,scar,2.0,57,CPR,SCAR
2640,cpr,scars,3.0,50,CPR,SCAR
2641,cpr,scle,3.0,29,CPR,SCL
2642,cpr,sex,3.0,0,CPR,SAC
2643,cpr,spa,2.0,33,CPR,SP
2644,cpr,sprue,3.0,50,CPR,SPR
2645,cpr,std,3.0,0,CPR,STD
2646,cpr,tb,3.0,0,CPR,TB
2647,cpr,tvl,3.0,0,CPR,TVL
2648,cpr,ulcer,3.0,50,CPR,ULCAR
2649,cpr,uti,3.0,0,CPR,UT
2650,cpr,vzv,3.0,0,CPR,VSV
2651,cpr,wart,3.0,29,CPR,WAD
2652,cpr,wbc,3.0,33,CPR,WBC
2653,cpr,wnv,3.0,0,CPR,WNV
2654,cpr,जिम,3.0,0,CPR,
2655,cpr,दवा,3.0,0,CPR,
2656,cpr,फिट,3.0,0,CPR,
2657,cpr,योग,3.0,0,CPR,
2658,cpr,रोग,3.0,0,CPR,
2659,cpr,aml,3.0,0,CPR,ANL
2660,cpr,ccf,2.0,33,CPR,CF
2661,cpr,cml,2.0,33,CPR,CNL
2662,cpr,cte,2.0,33,CPR,CT
2663,cpr,dka,3.0,0,CPR,DC
2664,cpr,emr,2.0,33,CPR,ENR
2665,cpr,fsh,3.0,0,CPR,FS
2666,cpr,fuo,3.0,0,CPR,F
2667,cpr,g6pd,3.0,29,CPR,GPD
2668,cpr,hpiv,3.0,29,CPR,HPAV
2669,cpr,iih,3.0,0,CPR,
2670,cpr,kuru,3.0,29,CPR,CAR
2671,cpr,lgv,3.0,0,CPR,LGV
2672,cpr,mcad,3.0,29,CPR,MCAD
2673,cpr,ocp,2.0,67,CPR,OCP
2674,cpr,oi,3.0,0,CPR,
2675,cpr,orf,3.0,33,CPR,ORF
2676,cpr,otc,3.0,33,CPR,OTC
2677,cpr,pad,3.0,33,CPR,PAD
2678,cpr,pam,3.0,33,CPR,PAN
2679,cpr,pcf,3.0,33,CPR,PCF
2680,cpr,pcp,2.0,67,CPR,PCP
2681,cpr,pct,3.0,33,CPR,PCT
2682,cpr,pda,3.0,33,CPR,PD
2683,cpr,pep,3.0,33,CPR,PAP
2684,cpr,tbi,3.0,0,CPR,TB
2685,cpr,tem,3.0,0,CPR,TAN
2686,cpr,tof,3.0,0,CPR,TAF
2687,cpr,ttp,3.0,33,CPR,TP
2688,cpr,vkh,3.0,0,CPR,VCH
2689,cpr,vma,3.0,0,CPR,VN
2690,cpr,vte,3.0,0,CPR,VT
2691,crackles,braces,3.0,71,CRACL,BRAC
2692,crackles,freckle,3.0,67,CRACL,FRACL
2693,crackles,freckles,2.0,75,CRACL,FRACL
2694,crackles,wrinkles,3.0,62,CRACL,RANCL
2695,cramp,brain,3.0,40,CRANP,BRAN
2696,cramp,brao,3.0,44,CRANP,BR
2697,cramp,cabg,3.0,44,CRANP,CABG
2698,cramp,coats,3.0,40,CRANP,CAT
2699,cramp,coma,3.0,44,CRANP,CAN
2700,cramp,cramps,1.0,91,CRANP,CRANP
2701,cramp,crao,2.0,67,CRANP,CR
2702,cramp,crohn,3.0,40,CRANP,CRAN
2703,cramp,croup,2.0,60,CRANP,CRAP
2704,cramp,crp,2.0,75,CRANP,CRP
2705,cramp,pap,3.0,50,CRANP,PAP
2706,cramp,rape,3.0,67,CRANP,RAP
2707,cramp,trauma,3.0,55,CRANP,TRAN
2708,cramp,aml,3.0,50,CRANP,ANL
2709,cramp,cml,3.0,50,CRANP,CNL
2710,cramp,pam,3.0,50,CRANP,PAN
2711,cramps,braces,3.0,50,CRANP,BRAC
2712,cramps,clavus,3.0,50,CRANP,CLAV
2713,cramps,coats,3.0,55,CRANP,CAT
2714,cramps,cramp,1.0,91,CRANP,CRANP
2715,cramps,crao,3.0,60,CRANP,CR
2716,cramps,croup,3.0,55,CRANP,CRAP
2717,cramps,crp,3.0,67,CRANP,CRP
2718,cramps,lumps,3.0,55,CRANP,LANP
2719,cramps,mumps,3.0,55,CRANP,MANP
2720,cramps,rape,3.0,60,CRANP,RAP
2721,crao,anal,3.0,25,CR,ANAL
2722,crao,ards,3.0,25,CR,AD
2723,crao,arvd,3.0,25,CR,ARVD
2724,crao,brain,3.0,44,CR,BRAN
2725,crao,brao,1.0,75,CR,BR
2726,crao,cabg,3.0,50,CR,CABG
2727,crao,cardio,3.0,60,CR,CARD
2728,crao,cell,3.0,25,CR,CAL
2729,crao,chd,3.0,29,CR,CHD
2730,crao,cll,3.0,29,CR,CL
2731,crao,clot,3.0,50,CR,CLAT
2732,crao,coats,3.0,44,CR,CAT
2733,crao,coli,3.0,50,CR,CAL
2734,crao,colon,3.0,44,CR,CALAN
2735,crao,coma,3.0,50,CR,CAN
2736,crao,copd,3.0,50,CR,CAPD
2737,crao,corns,3.0,44,CR,CARN
2738,crao,cpeo,2.0,50,CR,CP
2739,crao,cpr,3.0,57,CR,CPR
2740,crao,cramp,2.0,67,CR,CRANP
2741,crao,cramps,3.0,60,CR,CRANP
2742,crao,crohn,3.0,67,CR,CRAN
2743,crao,croup,3.0,67,CR,CRAP
2744,crao,crp,2.0,57,CR,CRP
2745,crao,ctx,3.0,29,CR,CTX
2746,crao,cuff,3.0,25,CR,CAF
2747,crao,cuts,3.0,25,CR,CAT
2748,crao,cyst,3.0,25,CR,CAST
2749,crao,drug,3.0,25,CR,DRAG
2750,crao,flab,3.0,25,CR,FLAB
2751,crao,head,3.0,25,CR,HAD
2752,crao,heat,3.0,25,CR,HAT
2753,crao,iron,3.0,50,CR,IRAN
2754,crao,jaw,3.0,29,CR,J
2755,crao,lchad,3.0,44,CR,LCAD
2756,crao,lvad,3.0,25,CR,LVAD
2757,crao,oab,3.0,29,CR,OAB
2758,crao,osa,3.0,29,CR,OS
2759,crao,pap,3.0,29,CR,PAP
2760,crao,prk,3.0,29,CR,PRC
2761,crao,rape,3.0,50,CR,RAP
2762,crao,rdw,3.0,29,CR,RDW
2763,crao,scar,3.0,50,CR,SCAR
2764,crao,spa,3.0,29,CR,SP
2765,crao,x-ray,3.0,44,CR,XRY
2766,crao,ccf,3.0,29,CR,CF
2767,crao,cml,3.0,29,CR,CNL
2768,crao,cte,3.0,29,CR,CT
2769,crao,dka,3.0,29,CR,DC
2770,crao,fuo,3.0,29,CR,F
2771,crao,mcad,3.0,50,CR,MCAD
2772,crao,orf,3.0,29,CR,ORF
2773,crao,pad,3.0,29,CR,PAD
2774,crao,pam,3.0,29,CR,PAN
2775,crao,pda,3.0,29,CR,PD
2776,crao,poag,3.0,25,CR,PAG
2777,crao,vma,3.0,29,CR,VN
2778,crepitus,pruritus,3.0,62,CRAPAT,PRARAT
2779,crohn,brain,3.0,40,CRAN,BRAN
2780,crohn,chd,3.0,50,CRAN,CHD
2781,crohn,clot,3.0,44,CRAN,CLAT
2782,crohn,coli,3.0,44,CRAN,CAL
2783,crohn,colon,3.0,60,CRAN,CALAN
2784,crohn,coma,3.0,44,CRAN,CAN
2785,crohn,copd,3.0,44,CRAN,CAPD
2786,crohn,corns,3.0,60,CRAN,CARN
2787,crohn,cramp,3.0,40,CRAN,CRANP
2788,crohn,crao,3.0,67,CRAN,CR
2789,crohn,croup,2.0,60,CRAN,CRAP
2790,crohn,crp,3.0,50,CRAN,CRP
2791,crohn,iron,2.0,67,CRAN,IRAN
2792,croup,clot,3.0,44,CRAP,CLAT
2793,croup,coli,3.0,44,CRAP,CAL
2794,croup,coma,3.0,44,CRAP,CAN
2795,croup,copd,3.0,67,CRAP,CAPD
2796,croup,cough,3.0,60,CRAP,CAGH
2797,croup,cramp,2.0,60,CRAP,CRANP
2798,croup,cramps,3.0,55,CRAP,CRANP
2799,croup,crao,3.0,67,CRAP,CR
2800,croup,crohn,2.0,60,CRAP,CRAN
2801,croup,crp,2.0,75,CRAP,CRP
2802,croup,drug,3.0,44,CRAP,DRAG
2803,croup,gout,3.0,44,CRAP,GAT
2804,croup,iron,3.0,44,CRAP,IRAN
2805,croup,ocp,3.0,50,CRAP,OCP
2806,crp,abs,3.0,0,CRP,AB
2807,crp,acne,3.0,29,CRP,ACN
2808,crp,ards,3.0,29,CRP,AD
2809,crp,arvd,3.0,29,CRP,ARVD
2810,crp,bmi,3.0,0,CRP,BN
2811,crp,brao,3.0,29,CRP,BR
2812,crp,cabg,3.0,29,CRP,CABG
2813,crp,cell,3.0,29,CRP,CAL
2814,crp,chd,2.0,33,CRP,CHD
2815,crp,cll,2.0,33,CRP,CL
2816,crp,clot,3.0,29,CRP,CLAT
2817,crp,coli,3.0,29,CRP,CAL
2818,crp,coma,3.0,29,CRP,CAN
2819,crp,copd,2.0,57,CRP,CAPD
2820,crp,corns,3.0,50,CRP,CARN
2821,crp,cpeo,3.0,57,CRP,CP
2822,crp,cpr,2.0,67,CRP,CPR
2823,crp,cramp,2.0,75,CRP,CRANP
2824,crp,cramps,3.0,67,CRP,CRANP
2825,crp,crao,2.0,57,CRP,CR
2826,crp,crohn,3.0,50,CRP,CRAN
2827,crp,croup,2.0,75,CRP,CRAP
2828,crp,ctx,2.0,33,CRP,CTX
2829,crp,cuff,3.0,29,CRP,CAF
2830,crp,cuts,3.0,29,CRP,CAT
2831,crp,cyst,3.0,29,CRP,CAST
2832,crp,drug,3.0,29,CRP,DRAG
2833,crp,eye,3.0,0,CRP,E
2834,crp,fit,3.0,0,CRP,FAT
2835,crp,flu,3.0,0,CRP,FL
2836,crp,gerd,3.0,29,CRP,GAD
2837,crp,gym,3.0,0,CRP,GAN
2838,crp,hcg,3.0,33,CRP,HCG
2839,crp,hip,2.0,33,CRP,HAP
2840,crp,hiv,3.0,0,CRP,HAV
2841,crp,hus,3.0,0,CRP,H
2842,crp,iron,3.0,29,CRP,IRAN
2843,crp,jaw,3.0,0,CRP,J
2844,crp,lcmv,3.0,29,CRP,LCNV
2845,crp,ldpe,3.0,29,CRP,LDP
2846,crp,leep,3.0,29,CRP,LAP
2847,crp,lip,2.0,33,CRP,LAP
2848,crp,mers,3.0,29,CRP,MAR
2849,crp,mg,3.0,0,CRP,MG
2850,crp,npd,3.0,33,CRP,NPD
2851,crp,oab,3.0,0,CRP,OAB
2852,crp,ocd,3.0,33,CRP,OCD
2853,crp,ocps,3.0,57,CRP,OCP
2854,crp,osa,3.0,0,CRP,OS
2855,crp,pap,2.0,33,CRP,PAP
2856,crp,pml,3.0,33,CRP,PNL
2857,crp,prk,2.0,33,CRP,PRC
2858,crp,rape,3.0,57,CRP,RAP
2859,crp,rdw,3.0,33,CRP,RDW
2860,crp,sars,3.0,29,CRP,SAR
2861,crp,scar,3.0,57,CRP,SCAR
2862,crp,scars,3.0,50,CRP,SCAR
2863,crp,scle,3.0,29,CRP,SCL
2864,crp,sex,3.0,0,CRP,SAC
2865,crp,spa,3.0,33,CRP,SP
2866,crp,std,3.0,0,CRP,STD
2867,crp,strep,3.0,50,CRP,STRAP
2868,crp,tb,3.0,0,CRP,TB
2869,crp,tvl,3.0,0,CRP,TVL
2870,crp,uti,3.0,0,CRP,UT
2871,crp,vzv,3.0,0,CRP,VSV
2872,crp,wart,3.0,29,CRP,WAD
2873,crp,wbc,3.0,33,CRP,WBC
2874,crp,wnv,3.0,0,CRP,WNV
2875,crp,जिम,3.0,0,CRP,
2876,crp,दवा,3.0,0,CRP,
2877,crp,फिट,3.0,0,CRP,
2878,crp,योग,3.0,0,CRP,
2879,crp,रोग,3.0,0,CRP,
2880,crp,aml,3.0,0,CRP,ANL
2881,crp,ccf,2.0,33,CRP,CF
2882,crp,cml,2.0,33,CRP,CNL
2883,crp,cte,2.0,33,CRP,CT
2884,crp,dka,3.0,0,CRP,DC
2885,crp,emr,3.0,33,CRP,ENR
2886,crp,fsh,3.0,0,CRP,FS
2887,crp,fuo,3.0,0,CRP,F
2888,crp,g6pd,3.0,29,CRP,GPD
2889,crp,iih,3.0,0,CRP,
2890,crp,kuru,3.0,29,CRP,CAR
2891,crp,lgv,3.0,0,CRP,LGV
2892,crp,mcad,3.0,29,CRP,MCAD
2893,crp,ocp,2.0,67,CRP,OCP
2894,crp,oi,3.0,0,CRP,
2895,crp,orf,2.0,33,CRP,ORF
2896,crp,otc,3.0,33,CRP,OTC
2897,crp,pad,3.0,33,CRP,PAD
2898,crp,pam,3.0,33,CRP,PAN
2899,crp,pcf,3.0,33,CRP,PCF
2900,crp,pcp,2.0,67,CRP,PCP
2901,crp,pct,3.0,33,CRP,PCT
2902,crp,pda,3.0,33,CRP,PD
2903,crp,pep,2.0,33,CRP,PAP
2904,crp,tbi,3.0,0,CRP,TB
2905,crp,tem,3.0,0,CRP,TAN
2906,crp,tof,3.0,0,CRP,TAF
2907,crp,ttp,2.0,33,CRP,TP
2908,crp,vkh,3.0,0,CRP,VCH
2909,crp,vma,3.0,0,CRP,VN
2910,crp,vte,3.0,0,CRP,VT
2911,cryotherapy,biotherapy,3.0,76,CRATARAPY,BATARAPY
2912,cryotherapy,chemotherapy,3.0,78,CRATARAPY,CANATARAPY
2913,ctx,abs,3.0,0,CTX,AB
2914,ctx,acne,3.0,29,CTX,ACN
2915,ctx,bite,3.0,29,CTX,BAT
2916,ctx,bmi,3.0,0,CTX,BN
2917,ctx,botox,3.0,50,CTX,BATAX
2918,ctx,cabg,3.0,29,CTX,CABG
2919,ctx,cell,3.0,29,CTX,CAL
2920,ctx,chd,2.0,33,CTX,CHD
2921,ctx,cll,2.0,33,CTX,CL
2922,ctx,clot,3.0,57,CTX,CLAT
2923,ctx,coats,3.0,50,CTX,CAT
2924,ctx,coli,3.0,29,CTX,CAL
2925,ctx,coma,3.0,29,CTX,CAN
2926,ctx,copd,3.0,29,CTX,CAPD
2927,ctx,cpeo,3.0,29,CTX,CP
2928,ctx,cpr,2.0,33,CTX,CPR
2929,ctx,crao,3.0,29,CTX,CR
2930,ctx,crp,2.0,33,CTX,CRP
2931,ctx,cuff,3.0,29,CTX,CAF
2932,ctx,cuts,2.0,57,CTX,CAT
2933,ctx,cyst,3.0,57,CTX,CAST
2934,ctx,cysts,3.0,50,CTX,CAST
2935,ctx,detox,3.0,50,CTX,DATAX
2936,ctx,dexa,3.0,29,CTX,DAX
2937,ctx,eye,3.0,0,CTX,E
2938,ctx,fit,3.0,33,CTX,FAT
2939,ctx,flu,3.0,0,CTX,FL
2940,ctx,gym,3.0,0,CTX,GAN
2941,ctx,hcg,3.0,33,CTX,HCG
2942,ctx,hip,3.0,0,CTX,HAP
2943,ctx,hiv,3.0,0,CTX,HAV
2944,ctx,hus,3.0,0,CTX,H
2945,ctx,itch,3.0,29,CTX,ITCH
2946,ctx,jaw,3.0,0,CTX,J
2947,ctx,latex,3.0,50,CTX,LATAC
2948,ctx,lcmv,3.0,29,CTX,LCNV
2949,ctx,lip,3.0,0,CTX,LAP
2950,ctx,mg,3.0,0,CTX,MG
2951,ctx,npd,3.0,0,CTX,NPD
2952,ctx,oab,3.0,0,CTX,OAB
2953,ctx,ocd,3.0,33,CTX,OCD
2954,ctx,ocps,3.0,29,CTX,OCP
2955,ctx,ogtt,3.0,29,CTX,OGT
2956,ctx,osa,3.0,0,CTX,OS
2957,ctx,pap,3.0,0,CTX,PAP
2958,ctx,pml,3.0,0,CTX,PNL
2959,ctx,prk,3.0,0,CTX,PRC
2960,ctx,rdw,3.0,0,CTX,RDW
2961,ctx,scar,3.0,29,CTX,SCAR
2962,ctx,scle,3.0,29,CTX,SCL
2963,ctx,sex,2.0,33,CTX,SAC
2964,ctx,spa,3.0,0,CTX,SP
2965,ctx,std,2.0,33,CTX,STD
2966,ctx,stds,3.0,29,CTX,STD
2967,ctx,tb,2.0,40,CTX,TB
2968,ctx,tvl,3.0,33,CTX,TVL
2969,ctx,uti,2.0,33,CTX,UT
2970,ctx,vzv,3.0,0,CTX,VSV
2971,ctx,wbc,3.0,33,CTX,WBC
2972,ctx,wnv,3.0,0,CTX,WNV
2973,ctx,जिम,3.0,0,CTX,
2974,ctx,दवा,3.0,0,CTX,
2975,ctx,फिट,3.0,0,CTX,
2976,ctx,योग,3.0,0,CTX,
2977,ctx,रोग,3.0,0,CTX,
2978,ctx,aml,3.0,0,CTX,ANL
2979,ctx,ccf,2.0,33,CTX,CF
2980,ctx,cml,2.0,33,CTX,CNL
2981,ctx,cte,1.0,67,CTX,CT
2982,ctx,dka,3.0,0,CTX,DC
2983,ctx,emr,3.0,0,CTX,ENR
2984,ctx,fsh,3.0,0,CTX,FS
2985,ctx,fuo,3.0,0,CTX,F
2986,ctx,iih,3.0,0,CTX,
2987,ctx,lgv,3.0,0,CTX,LGV
2988,ctx,mcad,3.0,29,CTX,MCAD
2989,ctx,ocp,3.0,33,CTX,OCP
2990,ctx,oi,3.0,0,CTX,
2991,ctx,orf,3.0,0,CTX,ORF
2992,ctx,otc,2.0,33,CTX,OTC
2993,ctx,pad,3.0,0,CTX,PAD
2994,ctx,pam,3.0,0,CTX,PAN
2995,ctx,pcf,3.0,33,CTX,PCF
2996,ctx,pcp,3.0,33,CTX,PCP
2997,ctx,pct,2.0,67,CTX,PCT
2998,ctx,pda,3.0,0,CTX,PD
2999,ctx,pep,3.0,0,CTX,PAP
3000,ctx,tbi,3.0,33,CTX,TB
3001,ctx,tem,3.0,33,CTX,TAN
3002,ctx,tof,3.0,33,CTX,TAF
3003,ctx,ttp,2.0,33,CTX,TP
3004,ctx,vats,3.0,29,CTX,VAT
3005,ctx,vkh,3.0,0,CTX,VCH
3006,ctx,vma,3.0,0,CTX,VN
3007,ctx,vte,2.0,33,CTX,VT
3008,cuff,cabg,3.0,25,CAF,CABG
3009,cuff,cauda,3.0,44,CAF,CAD
3010,cuff,cell,3.0,25,CAF,CAL
3011,cuff,chd,3.0,29,CAF,CHD
3012,cuff,cleft,3.0,44,CAF,CLAFT
3013,cuff,cll,3.0,29,CAF,CL
3014,cuff,clot,3.0,25,CAF,CLAT
3015,cuff,coli,3.0,25,CAF,CAL
3016,cuff,coma,3.0,25,CAF,CAN
3017,cuff,copd,3.0,25,CAF,CAPD
3018,cuff,cough,3.0,44,CAF,CAGH
3019,cuff,cpeo,3.0,25,CAF,CP
3020,cuff,cpr,3.0,29,CAF,CPR
3021,cuff,crao,3.0,25,CAF,CR
3022,cuff,crp,3.0,29,CAF,CRP
3023,cuff,ctx,3.0,29,CAF,CTX
3024,cuff,cuts,2.0,50,CAF,CAT
